# Water XXs by subsector
sector,subsector,var1,var2,var3,var4,unit_conv
Fruits,Fruits_PeruCst,Water XX,Water XX|Irrigation,,,1
Fruits,FruitsTree_Korea,Water XX,Water XX|Irrigation,,,1
Fruits,Fruits_Korea,Water XX,Water XX|Irrigation,,,1
Fruits,FruitsTree_BengalBay,Water XX,Water XX|Irrigation,,,1
Fruits,FruitsTree_BorneoCstN,Water XX,Water XX|Irrigation,,,1
Fruits,FruitsTree_ChaoPhrR,Water XX,Water XX|Irrigation,,,1
Fruits,FruitsTree_MalaysiaP,Water XX,Water XX|Irrigation,,,1
Fruits,FruitsTree_SittaungR,Water XX,Water XX|Irrigation,,,1
Fruits,FruitsTree_ThaiGulf,Water XX,Water XX|Irrigation,,,1
Fruits,FruitsTree_VietnamCst,Water XX,Water XX|Irrigation,,,1
Fruits,Fruits_BorneoCstN,Water XX,Water XX|Irrigation,,,1
Fruits,Fruits_ChaoPhrR,Water XX,Water XX|Irrigation,,,1
Fruits,Fruits_MalaysiaP,Water XX,Water XX|Irrigation,,,1
Fruits,Fruits_ThaiGulf,Water XX,Water XX|Irrigation,,,1
Fruits,Fruits_VietnamCst,Water XX,Water XX|Irrigation,,,1
Fruits,FruitsTree_ArkWhtRedR,Water XX,Water XX|Irrigation,,,1
Fruits,FruitsTree_GreatBasin,Water XX,Water XX|Irrigation,,,1
Fruits,FruitsTree_MissouriR,Water XX,Water XX|Irrigation,,,1
Fruits,FruitsTree_MissppRN,Water XX,Water XX|Irrigation,,,1
Fruits,FruitsTree_MissppRS,Water XX,Water XX|Irrigation,,,1
Fruits,FruitsTree_OhioR,Water XX,Water XX|Irrigation,,,1
Fruits,FruitsTree_TennR,Water XX,Water XX|Irrigation,,,1
Fruits,FruitsTree_TexasCst,Water XX,Water XX|Irrigation,,,1
Fruits,FruitsTree_UsaColoRN,Water XX,Water XX|Irrigation,,,1
Fruits,FruitsTree_UsaCstE,Water XX,Water XX|Irrigation,,,1
Fruits,FruitsTree_UsaCstSE,Water XX,Water XX|Irrigation,,,1
Fruits,Fruits_ArkWhtRedR,Water XX,Water XX|Irrigation,,,1
Fruits,Fruits_GreatBasin,Water XX,Water XX|Irrigation,,,1
Fruits,Fruits_MissppRN,Water XX,Water XX|Irrigation,,,1
Fruits,Fruits_MissppRS,Water XX,Water XX|Irrigation,,,1
Fruits,Fruits_OhioR,Water XX,Water XX|Irrigation,,,1
Fruits,Fruits_TennR,Water XX,Water XX|Irrigation,,,1
Fruits,Fruits_TexasCst,Water XX,Water XX|Irrigation,,,1
Fruits,Fruits_UsaColoRN,Water XX,Water XX|Irrigation,,,1
Fruits,Fruits_UsaCstE,Water XX,Water XX|Irrigation,,,1
Fruits,Fruits_UsaCstSE,Water XX,Water XX|Irrigation,,,1
H2 central production,biomass,Water XX,Water XX|Industrial Water,,,1
H2 central production,coal,Water XX,Water XX|Industrial Water,,,2
H2 central production,electricity,Water XX,Water XX|Industrial Water,,,1
H2 central production,gas,Water XX,Water XX|Industrial Water,,,1
H2 central production,nuclear,Water XX,Water XX|Industrial Water,,,1
H2 central production,solar,Water XX,Water XX|Industrial Water,,,1
H2 central production,wind,Water XX,Water XX|Industrial Water,,,1
H2 industrial,onsite production,Water XX,Water XX|Industrial Water,,,1
H2 industrial,forecourt production,Water XX,Water XX|Industrial Water,,,1
H2 wholesale dispensing,forecourt production,Water XX,Water XX|Industrial Water,,,1
Legumes,Legumes_AfrCstNE,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_LChad,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_NileR,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_RiftValley,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_ShebJubR,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_AfrCstNW,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_AfrIntN,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_MeditE,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_MeditS,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_SinaiP,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_AfrCstSE,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_LimpopoR,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_ZambeziR,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_ArgColoR,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_ArgCstN,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_ArgCstS,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_ChileCstS,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_MarChiq,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_NegroR,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_Pampas,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_RioLaPlata,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_Salinas,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_AmazonR,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_BrzCstE,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_BrzCstN,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_BrzCstS,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_ParnaibaR,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_SaoFrancR,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_TocantinsR,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_Caribbean,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_CntAmer,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_YucatanP,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_AmuDaryaR,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_CaspianE,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_LBalkash,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_SyrDaryaR,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_BoHai,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_DanubeR,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_AdrBlkSea,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_DouroR,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_EbroR,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_FranceCstS,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_FranceCstW,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_Gironde,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_GuadalqR,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_GuadianaR,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_IberiaCst,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_LoireR,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_MeditIsl,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_RhineR,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_RhoneR,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_ScheldtR,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_SeineR,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_SpainCstSE,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_TagusR,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_BlackSeaN,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_DaugavaR,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_DnieperR,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_DniesterR,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_NemanR,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_WislaR,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_BlackSeaS,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_CaspianSW,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_EJrdnSyr,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_TigrEuphR,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_BengalBay,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_BengalW,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_BrahmaniR,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_CauveryR,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_GangesR,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_GodavariR,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_IndCstE,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_IndCstNE,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_IndCstS,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_IndCstW,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_IndusR,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_KrishnaR,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_MahanadiR,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_MahiR,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_NarmadaR,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_PennarR,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_SabarmatiR,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_TaptiR,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_BorneoCstN,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_IdnE,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_IrianJaya,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_JavaTimor,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_Kalimantan,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_Sulawesi,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_Sumatra,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_Japan,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_Taiwan,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_California,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_GrijUsuR,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_MexBaja,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_MexCstNW,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_MexCstW,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_MexGulf,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_MexInt,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_Papaloapan,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_RioBalsas,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_RioGrande,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_RioLerma,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_RioVerde,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_Tehuantpc,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_UsaColoRS,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_ArabianP,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_ArabianSea,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_DeadSea,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_FarahrudR,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_HamuMashR,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_Helmand,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_Iran,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_PersianGulf,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_RedSeaE,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_AmurR,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_BalticSea,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_BarentsSea,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_CaspianNE,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_DonR,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_DvinaRN,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_Finland,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_Gobi,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_LenaR,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_NarvaR,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_NevaR,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_ObR,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_PolandCst,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_RusCstSE,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_UralR,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_VolgaR,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_YeniseiR,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_AfrCstS,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_AfrCstSSW,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_OrangeR,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_OrinocoR,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_SAmerCstN,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_SAmerCstNE,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_ColEcuaCst,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_LaPuna,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_PeruCst,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_IrrawaddyR,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_Korea,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_MalaysiaP,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_Mekong,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_Salween,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_SittaungR,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_ArkWhtRedR,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_GreatBasin,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_GreatLakes,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_MissouriR,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_MissppRN,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_NelsonR,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_TexasCst,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_UsaColoRN,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_UsaCstE,Water XX,Water XX|Irrigation,,,1
Legumes,Legumes_UsaPacNW,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCropTree_AfrCstE,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCropTree_AfrCstNE,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCropTree_CongoR,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCropTree_NileR,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCropTree_RiftValley,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCropTree_ShebJubR,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_AfrCstE,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_AfrCstNE,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_CongoR,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_Madagascar,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_NileR,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_RiftValley,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_ShebJubR,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_AfrCstNW,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_AfrIntN,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_MeditE,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_MeditS,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_SinaiP,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCropTree_AfrCstSE,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCropTree_LimpopoR,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCropTree_ZambeziR,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_AfrCstS,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_AfrCstSE,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_LimpopoR,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_ZambeziR,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCropTree_AfrCstW,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCropTree_GuineaGulf,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCropTree_NigerR,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCropTree_SenegalR,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCropTree_VoltaR,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_AfrCstW,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_GuineaGulf,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_LChad,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_NigerR,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_SenegalR,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_VoltaR,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCropTree_RioLaPlata,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_ArgColoR,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_ArgCstN,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_ArgCstS,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_MarChiq,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_NegroR,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_Pampas,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_RioLaPlata,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_Salinas,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_AusCstE,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_AusCstS,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_AusCstW,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_AusInt,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_MurrayDrlg,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_NewZealand,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_Tasmania,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCropTree_AmazonR,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCropTree_BrzCstE,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCropTree_BrzCstN,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCropTree_BrzCstS,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCropTree_ParnaibaR,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCropTree_SaoFrancR,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCropTree_TocantinsR,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_AmazonR,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_BrzCstE,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_BrzCstN,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_BrzCstS,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_ParnaibaR,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_SaoFrancR,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_TocantinsR,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_NelsonR,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCropTree_Caribbean,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCropTree_CntAmer,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCropTree_GrijUsuR,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCropTree_YucatanP,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_Caribbean,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_CntAmer,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_ColEcuaCst,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_GrijUsuR,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_SAmerCstN,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_YucatanP,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_AmuDaryaR,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_BlackSeaS,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_CaspianE,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_CaspianNE,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_CaspianSW,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_Gobi,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_LBalkash,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_ObR,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_SyrDaryaR,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_UralR,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_VolgaR,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCropTree_AmurR,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCropTree_BoHai,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCropTree_ChinaCst,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCropTree_GangesR,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCropTree_Gobi,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCropTree_Hainan,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCropTree_Hong,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCropTree_HuangHeR,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCropTree_IrrawaddyR,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCropTree_LBalkash,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCropTree_Mekong,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCropTree_ObR,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCropTree_RusCstSE,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCropTree_SChinaSea,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCropTree_Salween,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCropTree_Tarim,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCropTree_XunJiang,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCropTree_Yangtze,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCropTree_ZiyaHe,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_AmurR,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_BoHai,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_ChinaCst,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_GangesR,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_Hainan,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_Hong,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_HuangHeR,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_IrrawaddyR,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_Mekong,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_RusCstSE,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_SChinaSea,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_Salween,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_Tarim,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_XunJiang,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_Yangtze,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_ZiyaHe,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_AdrBlkSea,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_DanubeR,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_ElbeR,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_OderR,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_PolandCst,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_WislaR,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_DnkGrmCst,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_DouroR,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_EbroR,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_EmsWeserR,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_EngWales,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_FranceCstS,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_FranceCstW,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_Gironde,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_GuadalqR,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_GuadianaR,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_IberiaCst,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_Ireland,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_LoireR,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_MeditIsl,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_RhineR,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_RhoneR,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_ScheldtR,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_Scotland,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_SeineR,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_SpainCstSE,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_TagusR,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_BlackSeaN,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_DnieperR,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_DniesterR,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_DonR,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_EJrdnSyr,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCrop_TigrEuphR,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCropTree_BengalW,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCropTree_BrahmaniR,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCropTree_CauveryR,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCropTree_GodavariR,Water XX,Water XX|Irrigation,,,1
MiscCrop,MiscCropTree_IndCstE,Water XX,Water XX|Irrigation,,,1
